DV0,DV1,DV2,DV3,DV4,DV5,DV6,DV7,DV8,DV9,DV10,DV11,DV12,DV13,DV14,DV15,DV16,DV17,DV18,DV19,DV20,DV21,DV22,DV23,DV24,DV25,DV26,DV27,DV28,DV29,DV30,DV31,DV32,DV33,DV34,DV35,DV36,DV37,DV38,DV39,FF_VI,Mass,FF_CP,HV_CP,AI,tip_chord,af_tc1,af_tc2,af1_cm1,af1_cm2,af1_cm3,af1_cm4,af1_cm5,af1_cm6,af2_cm1,af2_cm2,af2_cm3,af2_cm4,af2_cm5,af2_cm6,Mode0,Mode1,Mode2,Mode3,Mode4,Mode5,xi_22(c),xi_40(c),xi_60(c),xi_80(c),xi_100(c)
0.335700487,0.348775931,0.451676174,0.375260049,0.687270944,0.197664563,0.024177538,0.739327175,0.082211201,0.662590174,0.767087203,0.389692441,0.629590951,0.451793053,0.113955426,0.476801038,0.58930313,0.576621072,0.455958847,0.875700551,0.109959744,0.903097688,0.389426631,0.08543409,0.673118111,0.675926357,0.784804199,0.465127868,0.905834512,0.038300404,0.568531908,0.256281093,0.108872505,0.83110951,0.31520168,0.951840245,0.089162723,0.199706314,0.081040426,0.263963434,0.035811143,3.7105,0.00034036,0.00038338,0.034186927,0.101385624,0.185989762,0.174222718,-0.081587522,-0.084187765,-0.083517649,-0.082333383,-0.081498989,-0.079951396,-0.0662823,-0.069447275,-0.069721104,-0.071077322,-0.074421117,-0.077317454,0.6475,1.1002,2.8936,3.1802,4.885,5.1222,0.25274,0.25284,0.26144,0.24014,0.2401
0.447761063,0.656084016,0.24837351,0.465637908,0.458953742,0.371809637,0.598871327,0.706444239,0.064306163,0.798104606,0.849755356,0.494230622,0.049553503,0.361713287,0.625630472,0.225974143,0.176577982,0.834170507,0.772433161,0.737210376,0.54051917,0.493745199,0.540892619,0.023156323,0.544467329,0.741490236,0.153940533,0.178098491,0.711076621,0.862035189,0.980628845,0.182432254,0.296799929,0.893226671,0.215977112,0.181344719,0.585666994,0.423652331,0.658038172,0.814792953,0.035729357,3.3568,0.00028881,0.00035442,0.026908362,0.106676808,0.188251065,0.105242848,-0.093521441,-0.099038456,-0.099040328,-0.098736726,-0.097889542,-0.095810634,-0.063315313,-0.065258716,-0.067029009,-0.067311162,-0.072683717,-0.078289982,0.7374,1.1179,2.8326,3.1706,4.7821,5.1436,0.25548,0.2559,0.25004,0.24766,0.2485
0.54308149,0.262991936,0.043449982,0.312939963,0.189766409,0.695956137,0.589784477,0.719395311,0.386546049,0.507643904,0.649761735,0.906175431,0.200826803,0.273729597,0.260661149,0.693217557,0.347090427,0.852209692,0.569926929,0.693499502,0.966465503,0.697724163,0.736848902,0.7409461,0.4841719,0.419700894,0.819427743,0.688253715,0.819380684,0.228772489,0.0645561,0.462753519,0.792006536,0.166099337,0.385887902,0.482698703,0.618481101,0.100224357,0.55842867,0.573000531,0.035558169,3.1162,0.00032163,0.00036998,0.022922498,0.102452906,0.123956131,0.143386198,-0.092040531,-0.099248784,-0.100928452,-0.103387099,-0.112062381,-0.123749993,-0.053486537,-0.054377452,-0.055157776,-0.053633419,-0.054225896,-0.059609739,0.7493,1.125,2.7781,3.513,4.3655,4.8306,0.2505,0.25354,0.25372,0.25028,0.25002
0.633175184,0.557897171,0.882887377,0.620511093,0.329793291,0.851360198,0.524483551,0.92027496,0.614918896,0.73296753,0.713352487,0.490332813,0.570842241,0.056562263,0.365411681,0.214714223,0.02687156,0.22764586,0.551328934,0.635761507,0.934805413,0.512933683,0.363908364,0.967410573,0.207376466,0.653317842,0.219841288,0.608130576,0.263787769,0.430565949,0.4203956,0.242510879,0.251337497,0.828058155,0.623962336,0.482971864,0.19299562,0.47850519,0.346017587,0.503700115,0.035284291,3.1628,0.00030883,0.00033797,0.024962832,0.103637742,0.108964714,0.126189344,-0.092258755,-0.094602579,-0.096850031,-0.101044666,-0.109192506,-0.117429369,-0.05831433,-0.067891655,-0.068603452,-0.06933876,-0.075874998,-0.084105705,0.695,1.1093,2.7456,3.7338,4.1213,4.8587,0.24592,0.24932,0.24936,0.24698,0.24692
0.71671166,0.110569866,0.976186235,0.833282682,0.590523154,0.175374647,0.673255439,0.12026248,0.446111866,0.35659041,0.682084265,0.534933768,0.965259235,0.587384741,0.46179365,0.931136069,0.951169023,0.481876968,0.009276931,0.815357231,0.017634993,0.486055731,0.481255367,0.300366906,0.367972019,0.38584925,0.962380952,0.269846341,0.530607066,0.14172038,0.235694637,0.130253739,0.804727829,0.676830702,0.538054833,0.546225736,0.389380041,0.425393765,0.893748562,0.092695854,0.035165378,2.7029,0.00028411,0.00033894,0.021925002,0.087181276,0.118329119,0.120005011,-0.084562212,-0.097251046,-0.098207085,-0.100597646,-0.110563829,-0.120740147,-0.038976478,-0.037106087,-0.037422458,-0.03871636,-0.041332928,-0.044468332,0.6445,1.1076,2.8693,3.6851,4.469,5.1024,0.25292,0.25418,0.2546,0.24668,0.24736
0.746515001,0.582142892,0.703470171,0.836001768,0.785080889,0.719953257,0.117576896,0.852437087,0.48202545,0.154913285,0.248533164,0.686952347,0.622308651,0.683014763,0.010640246,0.435239717,0.814658291,0.862341955,0.327695611,0.884726443,0.065780151,0.05785681,0.843676455,0.365719004,0.860021819,0.600294982,0.03606482,0.725009847,0.943565944,0.709139441,0.066598429,0.357234132,0.480210886,0.19008163,0.616084483,0.935636387,0.987567424,0.458208434,0.88199821,0.076156129,0.034710196,2.92,0.00055876,0.00052655,0.024714145,0.086916996,0.124492319,0.229991728,-0.083213171,-0.080838298,-0.082626107,-0.085290118,-0.089008384,-0.092926553,-0.068707596,-0.071124423,-0.06743296,-0.061810965,-0.051528862,-0.050676113,0.6944,1.1155,2.8849,3.139,4.5058,5.2015,0.2582,0.25824,0.24866,0.2458,0.2446
0.682689189,0.722063111,0.55491792,0.336698925,0.542240677,0.231554659,0.362369262,0.611193676,0.454830415,0.765328247,0.637372382,0.996117154,0.850352125,0.425205839,0.782255174,0.106316901,0.492648348,0.911363763,0.935519897,0.715435197,0.342262957,0.06038333,0.936899777,0.235649715,0.615136667,0.378041179,0.172595817,0.043551385,0.508564461,0.901336134,0.09535426,0.060345555,0.126011922,0.993520839,0.357884498,0.60226314,0.365829808,0.350465599,0.951929747,0.291596288,0.034639389,2.994,0.00029234,0.0003304,0.022796781,0.091185536,0.121221034,0.098203458,-0.061667162,-0.065067397,-0.066327216,-0.068520609,-0.07254867,-0.078449445,-0.044383351,-0.042321687,-0.042334789,-0.040109054,-0.044575538,-0.0495246,0.7643,1.1258,2.8642,3.7103,4.4344,5.28,0.2598,0.25984,0.24674,0.24464,0.24604
0.253425531,0.245566169,0.445817228,0.505245196,0.26742173,0.885389144,0.003759939,0.991468224,0.204818346,0.326848507,0.582992621,0.466574385,0.471973833,0.069638195,0.385611766,0.393265535,0.697777771,0.303108617,0.878616522,0.718002286,0.458893875,0.864661662,0.222648639,0.879719684,0.824165498,0.805803677,0.542322329,0.59610987,0.19691353,0.303519791,0.947785847,0.117256028,0.978999992,0.535192381,0.549043648,0.993153771,0.125849242,0.331421395,0.299696004,0.400035413,0.03456453,4.0079,0.00034517,0.00037528,0.032935934,0.10176259,0.162024707,0.123307416,-0.12694941,-0.130988158,-0.133217432,-0.133482356,-0.141523146,-0.147273047,-0.037407901,-0.047194583,-0.047411626,-0.047046438,-0.051861091,-0.059623371,0.6971,1.1067,2.7355,3.1785,4.6066,4.8765,0.24484,0.24376,0.25076,0.24294,0.24476
0.574806109,0.42126369,0.470687423,0.033351798,0.130466999,0.521132456,0.96925833,0.48737704,0.18510029,0.824112733,0.933799729,0.330879626,0.653478516,0.652941558,0.521973362,0.772362435,0.798945917,0.907558399,0.365263629,0.9616756,0.154933172,0.637985129,0.947593738,0.777547393,0.64964568,0.333813083,0.453977997,0.255674045,0.232814374,0.892750296,0.882536335,0.581208579,0.638566767,0.259927462,0.530767743,0.545698423,0.667571921,0.118962683,0.134271738,0.33451922,0.03430496,3.6225,0.00029744,0.00037081,0.028327665,0.10241489,0.148308204,0.119477527,-0.063944787,-0.067718795,-0.067653982,-0.068373051,-0.07259944,-0.076954168,-0.03721003,-0.035216062,-0.036018873,-0.03612689,-0.03806107,-0.038782793,0.7005,1.1159,2.6685,3.2915,4.4099,4.8198,0.25234,0.25186,0.24302,0.25136,0.25138
0.914135783,0.708268236,0.678517871,0.996812936,0.966025969,0.321933615,0.675722465,0.281259787,0.424808464,0.535466425,0.556750565,0.506672927,0.468424035,0.990541403,0.656110415,0.579919847,0.770730027,0.173202385,0.911178373,0.279248858,0.87256117,0.099745019,0.72702364,0.785577069,0.159868171,0.893625515,0.498961895,0.700563643,0.595635591,0.9673295,0.222154609,0.156643842,0.098366013,0.364628531,0.128559827,0.610267358,0.042457127,0.311492098,0.718166977,0.15351509,0.033730836,3.3649,0.00028634,0.00033773,0.025705459,0.0905939,0.127994036,0.109345424,-0.078457839,-0.095648306,-0.093153784,-0.084839077,-0.100003407,-0.106543633,-0.072385883,-0.067443897,-0.06941526,-0.073741082,-0.077454647,-0.081488847,0.7263,1.1151,2.6575,3.2775,4.3775,4.8238,0.25124,0.24766,0.24732,0.24512,0.24644
0.440161789,0.844442616,0.910841542,0.785389839,0.462297837,0.899086555,0.264052019,0.849213467,0.433291695,0.636196851,0.887077754,0.497884728,0.436421382,0.951474136,0.476467839,0.916229217,0.83647656,0.969915928,0.275914286,0.228569598,0.05254933,0.830036364,0.637458587,0.156096298,0.53645021,0.872666449,0.511773735,0.811418952,0.679534116,0.634083848,0.397619933,0.373220484,0.569539548,0.837596982,0.586987232,0.013310704,0.779033772,0.212246522,0.517813013,0.976411039,0.033170513,3.1861,0.00027805,0.00034946,0.025888195,0.11220986,0.124567851,0.127737284,-0.101096621,-0.104350914,-0.106747552,-0.109592225,-0.115546441,-0.123012555,-0.04560368,-0.036083773,-0.036651256,-0.03830435,-0.037846558,-0.037370881,0.6778,1.1153,2.7939,3.3475,4.4394,5.1889,0.24948,0.2494,0.25026,0.2519,0.25178
0.633387208,0.7636052,0.644054308,0.82683083,0.942169828,0.518746285,0.70786383,0.87446732,0.591045203,0.223078337,0.498038564,0.82566183,0.328676904,0.719914159,0.387586988,0.792730491,0.421153852,0.290294449,0.633028142,0.55969425,0.00704667,0.274577893,0.694296429,0.038621345,0.112308007,0.180791795,0.141793332,0.250007196,0.525455977,0.082196245,0.449146112,0.374463887,0.651058158,0.22634247,0.740384868,0.182835013,0.071968476,0.019266358,0.350003329,0.997145547,0.032872857,2.4993,0.00029823,0.00033786,0.018820534,0.115082307,0.118777892,0.130217675,-0.031520747,-0.026122731,-0.026835737,-0.027044436,-0.027844362,-0.027842016,-0.052661826,-0.050506499,-0.051221966,-0.05137751,-0.053898411,-0.058010556,0.7558,1.1198,2.8824,3.4467,4.4679,5.1992,0.256,0.25214,0.25222,0.25622,0.25598
0.683399565,0.35553236,0.269000986,0.79058863,0.752679657,0.076023882,0.311380928,0.962252171,0.453914136,0.73612456,0.520565363,0.797977954,0.246153665,0.894535175,0.834958749,0.291688776,0.704345491,0.477818886,0.410306195,0.387244042,0.242699562,0.981208951,0.738412845,0.497450309,0.660158258,0.550141046,0.482377011,0.997392334,0.554310603,0.724521124,0.371767848,0.18011616,0.226841131,0.674287221,0.788753074,0.700709116,0.230534743,0.481700993,0.563364778,0.000625413,0.032801203,3.3445,0.00027746,0.00032568,0.024669491,0.088663005,0.13119383,0.085165202,-0.090022297,-0.092886151,-0.095097642,-0.099231389,-0.104466542,-0.108039455,-0.078043687,-0.078414822,-0.080434056,-0.083991683,-0.08940642,-0.096318038,0.7253,1.1204,2.6611,3.414,4.5459,4.8299,0.2474,0.24702,0.24518,0.24618,0.24818
0.349773857,0.153456885,0.635507692,0.341740873,0.700750635,0.701615613,0.967505743,0.848323927,0.109479617,0.32122158,0.565655878,0.195522758,0.221779434,0.803405501,0.275159158,0.002296773,0.279782169,0.519442343,0.719128382,0.172196835,0.343572513,0.957137672,0.127120816,0.015816595,0.725773975,0.895648105,0.522521621,0.444302855,0.019701562,0.989789506,0.184531242,0.268520004,0.473235712,0.634756949,0.615301023,0.474188373,0.190129952,0.100491386,0.415750789,0.005591356,0.032437619,3.709,0.00030707,0.00036092,0.027729992,0.090532489,0.181352349,0.144520709,-0.054528761,-0.047443747,-0.048338624,-0.05028701,-0.050824108,-0.051452673,-0.077879317,-0.079189748,-0.080533308,-0.083196356,-0.086442392,-0.090388054,0.7529,1.1208,2.6116,3.2561,4.6115,4.8635,0.24916,0.2489,0.2446,0.2475,0.2478
0.677808724,0.737100006,0.058326717,0.16303935,0.135278461,0.87777486,0.454341778,0.461771623,0.31213483,0.026860687,0.382943895,0.13425162,0.716170937,0.207149992,0.42952719,0.104950664,0.686783694,0.968871946,0.0195214,0.805837338,0.785738599,0.109400909,0.418024407,0.203739258,0.181984177,0.119252459,0.731452398,0.473217547,0.462169082,0.147166707,0.628835532,0.007006752,0.785071741,0.487319674,0.255747155,0.608546282,0.016866096,0.851636536,0.043170958,0.001868906,0.031294053,3.1719,0.00040806,0.0003675,0.02609429,0.095165556,0.132988476,0.118414369,-0.085065993,-0.093573177,-0.094161649,-0.093216885,-0.102617744,-0.114796935,-0.015631181,-0.023798194,-0.023666112,-0.02277367,-0.026293084,-0.034375401,0.6659,1.114,2.8647,3.5704,4.5586,5.1071,0.25732,0.25014,0.2501,0.24366,0.24536
0.114083693,0.197124484,0.839741294,0.400576009,0.773901896,0.692465895,0.981481367,0.510508531,0.455179204,0.075503316,0.093567115,0.645240734,0.687489573,0.245568151,0.606782759,0.645502564,0.553749299,0.415379177,0.63550632,0.243632015,0.803758719,0.98811119,0.17534703,0.360414861,0.866093443,0.897616227,0.054815955,0.04767548,0.675049057,0.419170205,0.272100177,0.080439404,0.8644337,0.848489222,0.604675564,0.346748972,0.875119251,0.190379767,0.915756618,0.399706033,0.03125099,2.9508,0.00045269,0.00039764,0.021299162,0.094079052,0.121382179,0.097736961,-0.026554446,-0.023672316,-0.023421807,-0.023693174,-0.025200916,-0.027423214,-0.067367468,-0.077453615,-0.078636855,-0.078536734,-0.084559282,-0.096586372,0.7641,1.1238,2.8166,3.7707,4.5379,4.856,0.2469,0.24686,0.25728,0.2482,0.24894
0.336205193,0.249491524,0.76387122,0.403271782,0.766917978,0.48750716,0.94889361,0.236568592,0.525118732,0.818434887,0.719958586,0.665175329,0.94976939,0.669516079,0.039641715,0.612117636,0.177576966,0.429714843,0.184099714,0.713423265,0.276189887,0.834638904,0.747588864,0.073948454,0.829009232,0.763585294,0.759345069,0.246809118,0.37869536,0.420105949,0.024098401,0.402295831,0.173475142,0.084587402,0.552371533,0.149081917,0.738693227,0.634549095,0.006258284,0.427611464,0.030346493,2.6945,0.00040305,0.00036453,0.019701244,0.106567245,0.115073058,0.207436742,-0.024359845,-0.025702297,-0.025690505,-0.025793684,-0.028709445,-0.03224343,-0.084494834,-0.08627622,-0.08644479,-0.086833259,-0.086766623,-0.086234453,0.7139,1.1163,2.6661,3.4614,4.4015,4.8469,0.25442,0.2544,0.25316,0.25434,0.25398
0.156111868,0.64676167,0.560810945,0.799499759,0.266508367,0.848048818,0.590187061,0.960481277,0.689824982,0.07118609,0.407933818,0.989943118,0.007664575,0.533013092,0.435012087,0.355520451,0.325504779,0.533243306,0.089371426,0.584127942,0.388860574,0.407404922,0.208002566,0.894755259,0.267547208,0.724115636,0.832177777,0.938892679,0.347925211,0.228227548,0.537618083,0.617232286,0.912123847,0.091197786,0.601905003,0.667804817,0.029398643,0.154886967,0.47355185,0.385329486,0.030298754,2.9726,0.00034517,0.00037074,0.022719152,0.09912062,0.101948959,0.128273586,-0.113766261,-0.119234142,-0.122403387,-0.128652196,-0.13930386,-0.149791498,-0.030758451,-0.028932825,-0.026830018,-0.022175855,-0.037742605,-0.034033337,0.6658,1.113,2.6909,3.7334,4.2034,4.8097,0.24542,0.2509,0.25096,0.25356,0.25278
0.34478259,0.915732666,0.288687401,0.16864751,0.252806081,0.700831426,0.432843279,0.710517046,0.05539534,0.139998699,0.242333593,0.550577404,0.991286076,0.24772171,0.65297163,0.046387061,0.110354921,0.47028491,0.120933286,0.69815957,0.849396479,0.314714497,0.097660473,0.804107626,0.637290798,0.364885585,0.859074593,0.029147378,0.74444268,0.170016669,0.254014777,0.273623622,0.386350561,0.154666037,0.372002082,0.595841037,0.353700929,0.554343424,0.796531301,0.473407567,0.030134343,2.8394,0.00042721,0.00037558,0.020888347,0.097172385,0.190435142,0.096357337,-0.082560762,-0.088160761,-0.086851135,-0.083964076,-0.080958204,-0.08138328,-0.051829322,-0.055980642,-0.057190367,-0.059535028,-0.065564246,-0.072002629,0.6996,1.1169,2.7433,3.1082,4.5697,4.8402,0.24698,0.24554,0.2595,0.2477,0.2489
0.316994619,0.795076615,0.098994596,0.046929898,0.103735437,0.790997522,0.38973835,0.245886117,0.217005288,0.185301507,0.47793756,0.013124188,0.833509043,0.716458257,0.712751376,0.595837003,0.324563778,0.107864531,0.930929047,0.172434098,0.077506848,0.367492962,0.629112916,0.016418773,0.676909204,0.042446944,0.516484429,0.338087572,0.251105156,0.310373821,0.082282343,0.151551531,0.611965675,0.892421174,0.691888389,0.864295779,0.511957984,0.201545823,0.473677629,0.213292952,0.029891619,3.1677,0.00035978,0.00037259,0.026263974,0.094962243,0.141848023,0.09786269,-0.067366339,-0.078049721,-0.077356588,-0.073764897,-0.076426339,-0.083507752,-0.034242972,-0.039196846,-0.040880709,-0.042553559,-0.046885785,-0.050637797,0.7131,1.1086,2.8016,3.2169,4.6272,5.1268,0.25254,0.25246,0.24656,0.244,0.2462
0.418097089,0.744133071,0.32118735,0.49427283,0.955229647,0.165089314,0.764929044,0.978373496,0.689859793,0.021673393,0.23299705,0.83089382,0.549951184,0.923072051,0.740387068,0.895707511,0.175919038,0.712729085,0.060268971,0.527718093,0.955595638,0.486510109,0.142952422,0.845135814,0.461245481,0.714916535,0.962596126,0.330788862,0.087033344,0.705887512,0.506279538,0.475743346,0.188874711,0.654722533,0.695641084,0.57872211,0.726601503,0.290466763,0.362716398,0.119591712,0.029797375,3.1689,0.00036769,0.00036169,0.023323008,0.094036747,0.110964962,0.095203169,-0.031993394,-0.00203665,-0.002021543,-0.001301387,3.11839E-05,0.002486819,-0.038318397,-0.03493133,-0.035012355,-0.035247852,-0.045940132,-0.052599833,0.666,1.1155,2.6597,3.8181,4.1521,4.7008,0.24482,0.24784,0.24778,0.24894,0.24946
0.321965351,0.72721475,0.132959908,0.201765033,0.645137339,0.889746978,0.794161674,0.838120149,0.431981179,0.34035617,0.757256968,0.157172225,0.887466016,0.118766789,0.410125073,0.536698583,0.779985365,0.122529945,0.933380297,0.463464835,0.534274271,0.190042507,0.007274079,0.093325281,0.126261287,0.459069413,0.286583985,0.85162416,0.096436374,0.174955401,0.906757837,0.18509168,0.104552791,0.113926589,0.42571839,0.682014765,0.678646385,0.094359423,0.845245134,0.131704542,0.029711485,3.3856,0.0002856,0.00035592,0.027274523,0.088637769,0.127778565,0.122576281,-0.032557034,-0.023829078,-0.023477722,-0.023782568,-0.025750755,-0.027531329,-0.017568153,-0.023766747,-0.023350455,-0.022898771,-0.027512072,-0.033037682,0.7197,1.1103,2.7771,3.348,4.8679,5.1138,0.25152,0.24918,0.2491,0.24574,0.24708
0.416436004,0.292547964,0.551756772,0.823750525,0.414805102,0.462570961,0.879850136,0.750684971,0.118550329,0.361845914,0.485384454,0.673092672,0.986153034,0.483071182,0.412545768,0.698182763,0.496368275,0.655898386,0.477399797,0.148421164,0.372885207,0.726452488,0.316574084,0.303024169,0.679079748,0.531427618,0.658136352,0.510983585,0.089989279,0.485523318,0.440292214,0.500413114,0.052851021,0.007194796,0.005687023,0.701792648,0.1597675,0.196759232,0.31866832,0.131247793,0.029523276,3.6318,0.0003585,0.00037285,0.028358579,0.094884195,0.174139964,0.124067956,-0.119110835,-0.127513711,-0.12955073,-0.133399503,-0.139257183,-0.14181215,-0.056652109,-0.059369386,-0.060155886,-0.062257366,-0.067705445,-0.074294716,0.7014,1.1152,2.6952,3.1867,4.6463,4.8531,0.24712,0.24642,0.24682,0.2467,0.24752
0.459301679,0.990743489,0.876041251,0.059780543,0.139312855,0.344828496,0.968131483,0.593828606,0.032647954,0.707439736,0.572853893,0.758387858,0.842575157,0.213554133,0.683932839,0.214625234,0.996084942,0.672616062,0.128657873,0.534813057,0.252081308,0.384430659,0.651861518,0.350090076,0.092439474,0.995867105,0.920369197,0.683450904,0.505117159,0.091828295,0.265519792,0.81345336,0.601189332,0.57558671,0.848339798,0.761359515,0.067565168,0.051566007,0.152901778,0.960446192,0.0293615,3.2978,0.00038513,0.00040604,0.027095908,0.117196254,0.198416472,0.098328119,-0.073385242,-0.081290407,-0.078494952,-0.07616404,-0.072771772,-0.074966881,-0.068060575,-0.072926417,-0.074202286,-0.076323624,-0.083283545,-0.090762737,0.6661,1.1106,2.6708,3.1161,4.8365,5.1087,0.25248,0.25608,0.25622,0.25206,0.25266
0.49396483,0.639070804,0.132708043,0.50574099,0.80351904,0.138949985,0.593676135,0.449317888,0.553430528,0.238722134,0.416310048,0.969766332,0.375188584,0.315806731,0.273677653,0.703352499,0.77431035,0.501326542,0.168344225,0.123006892,0.74946768,0.379071672,0.666762402,0.406409573,0.501633461,0.845960082,0.528906053,0.084023528,0.13327394,0.004830931,0.770277889,0.300427921,0.822700622,0.296927935,0.2024165,0.610111021,0.453707532,0.034962081,0.926453467,0.226540446,0.029102243,2.9038,0.00033627,0.00036202,0.025658057,0.089962632,0.115234762,0.143983384,-0.034541647,-0.034563445,-0.035349728,-0.036325062,-0.038313648,-0.040731598,-0.04984714,-0.050744382,-0.050465673,-0.047296838,-0.0539461,-0.059609204,0.6291,1.1041,2.7767,3.166,4.7463,5.428,0.25036,0.25046,0.25678,0.24556,0.24634
0.55721598,0.658714215,0.376026061,0.176200619,0.444117043,0.229707006,0.508444882,0.179970916,0.323057955,0.430117828,0.752725621,0.859923121,0.728841298,0.875567957,0.124755363,0.601764708,0.071824098,0.394246277,0.935660285,0.630434252,0.842979626,0.975539408,0.759164557,0.012496218,0.136640302,0.592098297,0.619826565,0.464652328,0.679366747,0.111242513,0.92041287,0.579448554,0.572782093,0.991822858,0.431373748,0.83225599,0.099917799,0.486381702,0.843295689,0.338899732,0.029016399,3.4944,0.00033713,0.00037161,0.032390471,0.093515663,0.129592277,0.178892061,-0.036772537,-0.047239539,-0.047322239,-0.046828276,-0.050911479,-0.059075813,-0.054111373,-0.044066902,-0.04482958,-0.046784763,-0.047665274,-0.048378363,0.6697,1.1027,2.8549,3.198,4.8487,5.5486,0.25422,0.25558,0.2561,0.24336,0.24296
