R_mr,c_mr,theta0_mr,tw_mr,R_prop,c_prop,tw_prop,RPM_prop,span_wing,theta0_wing,AR_wing,l_rod,GW,Max_dBA
2.137,0.689,19.86916942,-6.81,4.049,0.399,-14.3,1997.205522,34.53132566,14.44668679,12.54852579,8.434523546,3547.857,78.871797
2.281,0.506,15.39785574,-2.14,3.968,0.367,-16.77,2480.186642,37.01089093,14.31232337,13.87901279,7.201073494,2602.182,67.895964
2.246,0.586,18.49982192,-12.07,3.877,0.316,-16.77,2196.757661,33.43988186,10.69965853,10.9521405,7.988190401,2536.842,76.964193
2.084,0.695,22.84243588,-13.27,3.379,0.388,-15.55,2543.575232,41.28612416,11.10398839,14.78936443,8.964175979,2953.239,76.663053
2.219,0.718,18.61781165,-0.08,3.731,0.373,-13.1,2355.297024,41.34607307,11.75307084,12.56953036,7.948593332,3622.034,69.509156
2.182,0.626,20.1713222,-11.27,4.074,0.34,-15.48,2369.606636,38.55585777,13.50111214,12.36970003,9.270077983,2542.414,72.530022
2.262,0.524,19.17720725,-7.23,3.544,0.395,-16.18,2222.193045,41.31721391,11.70243773,12.60165812,8.336153817,3114.455,71.68813
2.388,0.724,14.80900209,-9.63,4.033,0.304,-17.46,2372.114522,36.41364808,11.13195763,13.94804652,8.546880876,2408.553,81.092553
2.257,0.654,13.85601194,-8.78,3.727,0.309,-17.71,2155.086471,41.14187003,10.1362262,12.10940061,8.235076744,2994.775,95.867913
2.187,0.617,19.83779849,-10.35,3.286,0.309,-12.38,2538.223863,39.35561945,12.79984176,14.81783503,9.569261112,3175.185,78.450022
2.375,0.752,18.26240344,-9.16,4.084,0.411,-17.96,2295.201212,32.83796431,14.16190071,10.64209165,6.538417304,2464.634,67.619271
2.278,0.659,18.05394999,-14.93,3.989,0.422,-17.9,2180.379626,40.22150893,12.12173035,13.83030683,9.462801759,2499.726,83.993006
2.022,0.543,19.7707842,-5.27,3.378,0.42,-13.35,2556.691209,35.41364089,13.2518266,10.35207511,6.433412586,2673.833,70.939527
1.918,0.653,16.8281883,-7.61,3.999,0.322,-16.96,1974.308668,35.40742001,11.86858884,12.03138767,8.026586031,3024.209,93.235883
2.231,0.561,21.7524435,-11.09,3.988,0.353,-13.9,2035.731506,37.97290049,13.10474146,14.20767251,6.831502678,3164.203,72.004894
2.049,0.541,14.0833979,-5.83,3.822,0.3,-12.53,2232.755662,34.43026198,11.90599637,12.36724434,7.035370896,2427.242,89.903199
2.349,0.713,22.57536587,-11.33,3.642,0.368,-17.65,2293.665878,41.37648855,10.01085752,13.14387457,8.090602083,3125.075,66.1335
1.995,0.728,18.93796403,-4.58,3.637,0.35,-12.97,2291.416448,39.15948887,11.0600572,10.88911876,7.500028076,3596.143,85.087604
2.322,0.544,14.99949637,-3.47,4.076,0.317,-13.38,2026.402273,33.6866452,13.92359497,11.66327116,8.805181255,3220.924,77.50296
1.989,0.54,16.48783682,-11.23,3.7,0.321,-13.95,2345.233701,34.56833978,10.45918336,11.92324571,8.990780415,2451.57,95.593124
2.321,0.625,21.46451469,-8.64,3.267,0.367,-13.04,2637.2552,41.23639467,14.15665065,11.94799937,7.182149318,2934.039,63.836217
2.073,0.602,14.9898027,-5.08,3.773,0.386,-16.47,2453.937898,39.25073761,13.72207369,10.04837099,9.367589554,2597.08,81.416775
2.296,0.517,16.99365155,-8.57,3.863,0.379,-15.49,2000.322993,36.96278917,11.88277074,11.11975305,8.464427012,2876.737,79.19683
2.085,0.747,21.86607773,-10.79,3.302,0.372,-14.11,2388.623569,40.11301213,11.46034554,13.5717977,6.770066458,3297.297,79.225922
2.092,0.517,16.83245544,-3.39,3.305,0.34,-14.76,2530.747338,38.9192192,10.67614728,14.52665379,7.220148595,2795.26,75.07526
2.204,0.706,15.0068065,-5.61,3.47,0.301,-15.11,2328.418142,40.23740887,11.86418866,14.29244796,7.823215475,3100.839,86.575443
1.849,0.737,19.78713414,-8.35,3.628,0.374,-15.34,2537.596,35.85314299,14.35178464,11.41824191,8.021586501,3208.458,88.501753
2.346,0.725,14.52616549,-9.48,3.491,0.362,-14.93,2519.351542,39.57092972,12.3191184,12.24225957,9.10476827,2523.544,84.15081
1.907,0.639,14.24492766,-1.64,3.749,0.371,-17.36,2477.334774,36.1742384,12.84422009,13.64956574,8.952631522,3015.265,91.240432
2.039,0.644,19.07270807,-1.87,4.16,0.387,-16.83,2511.082454,42.5725622,11.98305969,13.11092217,8.588827061,3859.665,79.478267
2.322,0.598,21.3151204,-6.02,3.886,0.343,-16.17,2598.515284,36.8069397,11.24980509,11.91098546,8.384723723,2976.867,61.31827
1.928,0.734,19.10960061,-13.92,3.924,0.306,-13.61,2330.612851,33.8244419,10.50766368,14.64699841,8.14969988,2343.184,88.23819
2.244,0.597,22.43422469,-12.73,3.997,0.33,-16.85,2545.754374,41.36075493,12.43330413,11.52662008,9.472967121,2858.556,69.755273
2.225,0.592,19.65888935,-12.35,3.572,0.351,-15.45,2152.805835,33.13829413,11.60766497,11.19982756,7.779442766,2713.829,76.764185
2.134,0.667,18.45975171,-14.5,3.961,0.372,-12.47,2488.061383,37.55824643,13.96500176,14.44977263,9.302080913,2476.691,84.197937
2.089,0.737,17.25130001,-13.02,3.62,0.304,-16.36,2290.696593,38.94689938,10.7909024,10.76362156,9.237725335,2827.747,98.238729
2.11,0.54,23.60205961,-12.95,3.635,0.338,-12.66,2154.340735,38.97694544,12.49261893,10.73458928,6.935526355,3128.394,73.817715
2.273,0.597,20.54010683,-5.55,3.463,0.431,-15.92,2501.036163,39.3915726,12.45968984,13.88655173,8.848285117,3343.285,66.703924
1.837,0.619,17.02158973,-10.85,3.601,0.411,-14.2,2474.525927,36.91397509,13.62190636,11.82495564,6.872473003,2433.731,84.720789
2.247,0.666,18.09601772,-2.06,3.967,0.309,-15.14,2206.807928,39.80155364,11.96059173,12.47126316,8.052012822,3437.962,70.418152
2.004,0.697,17.89226069,-9.5,3.46,0.374,-15.22,2260.615674,42.19564247,13.70537944,10.54527017,9.215667273,3395.275,87.66322
2.211,0.551,16.69012112,-9.56,3.963,0.384,-15.9,2010.645859,33.79979523,13.80879757,10.37350542,7.082682526,2813.626,83.400442
2.028,0.563,22.15384222,-12.44,4.108,0.427,-17.48,1979.01611,37.35100051,12.78786647,10.07169626,6.623049569,2978.576,78.987211
2.268,0.525,23.28213598,-12.97,3.464,0.375,-17.82,2478.51125,38.89104865,12.60069401,11.86604399,7.232316606,2612.769,64.650711
2.048,0.726,18.45143965,-0.29,3.555,0.371,-13.07,2582.138823,38.21859723,13.92776642,14.33864147,6.939585598,2654.639,67.329002
2.253,0.702,20.84091095,-1.73,3.743,0.407,-16.79,2533.108873,41.20021467,14.50512161,10.0549798,7.112247431,3043.97,63.646162
2.046,0.566,17.83054717,-2.95,3.422,0.349,-15.74,2561.628773,36.99093034,14.66461967,12.07189714,8.377877492,3067.568,76.111109
2.254,0.654,21.27525517,-3.46,3.966,0.342,-16.25,2464.895843,35.95826056,13.05576142,13.74903648,6.571198401,3044.452,64.231247
2.319,0.657,18.29905169,-10.87,3.491,0.412,-14.44,2123.773994,41.34128636,11.41502401,11.79783859,8.423766682,2936.357,80.363055
2.163,0.657,19.89449078,-2.34,4.066,0.314,-12.88,2520.446749,41.272207,14.26079758,14.16361417,8.623964874,3275.796,67.914277
2.257,0.641,21.14687215,-12.47,3.848,0.377,-12.87,2256.425456,35.6965865,11.46915755,12.95956894,6.522919427,2607.336,69.28949
2.23,0.546,19.72716635,-3.83,3.726,0.309,-17.99,2406.661789,36.67927662,12.93137029,10.13222128,7.243657995,2823.445,64.278156
1.838,0.664,20.88485236,-8.05,3.657,0.371,-12.93,2605.446614,33.74381305,14.57244352,11.77972138,8.188178004,3452.014,88.017047
2.176,0.688,16.56459837,-10.15,3.905,0.422,-15.59,2445.570771,38.47598432,12.69735941,14.65467454,7.865558584,2347.399,81.562012
2.201,0.554,23.70558691,-6.51,3.852,0.344,-14.91,2245.481444,34.52018059,11.43096596,10.18931879,8.681088593,3357.028,65.5873
2.017,0.549,23.13522744,-12.45,3.144,0.397,-14.41,2639.253948,33.45820955,14.36900383,10.61987435,8.450937068,2851.978,75.326646
2.326,0.515,19.82983514,-3.3,3.898,0.309,-14.03,2362.450495,39.52064502,13.49847502,12.34599988,8.837089341,2813.222,61.667827
1.928,0.623,23.75859837,-12.58,4.022,0.375,-14.4,2071.221236,42.9592822,13.1747242,12.90490357,7.560632191,3710.537,78.585743
2.242,0.599,23.2550226,-4.31,3.587,0.427,-16.71,2405.03848,34.14891256,13.38289201,12.02325835,6.811398637,3342.642,65.479077
2.159,0.555,19.85406307,-7.9,4.136,0.336,-12.19,2263.288912,32.83566778,11.4446653,12.5364344,7.649335394,2488.527,67.748925
2.193,0.552,15.95979585,-0.56,3.615,0.421,-12.23,2362.09207,35.66679521,14.59454091,14.63615568,6.563587204,2748.171,68.130388
1.879,0.604,16.23181409,-10.99,3.594,0.32,-16.57,2522.588526,38.03683147,13.42822663,13.42230031,6.904423605,2333.199,88.516183
1.933,0.649,21.87368894,-9.68,3.682,0.337,-16.14,2099.314231,41.1704047,10.01707385,13.77584302,6.753109921,3227.079,82.877128
2.087,0.676,21.2889656,-13.15,4.009,0.296,-15.88,1969.537396,38.20370765,11.90709161,12.76562116,7.600190421,3110.419,83.130355
2.29,0.542,23.40200915,-8.65,3.952,0.408,-12.22,2445.818581,40.79979432,12.55593572,10.41387778,8.307386218,2949.292,61.849468
2.282,0.535,17.68459688,-0.97,3.789,0.297,-15.12,2228.612176,39.40535938,10.916622,13.63914236,9.470288598,3127.666,66.581291
2.178,0.722,15.16471708,-8.42,3.487,0.346,-16.8,2257.306186,34.69027779,10.93385864,13.3996427,6.859171095,2550.589,85.812541
1.979,0.749,22.66981303,-7.85,4.063,0.337,-17.64,2244.925183,42.82731946,14.26808163,11.53628405,8.331039608,2866.386,74.199374
2.328,0.57,21.55819605,-14.15,4.077,0.345,-13.55,2235.829436,39.27456174,12.50407492,14.2783815,8.799755825,2501.112,67.147089
2.27,0.553,17.90845464,-5.79,3.33,0.434,-16.67,2295.98793,34.2769655,12.16343943,13.88467652,8.73320731,2867.224,69.863182
1.903,0.726,21.5313765,-9.58,3.922,0.317,-15.15,2512.25567,42.15844035,11.35515262,10.52092949,9.405906608,3239.744,83.126012
2.273,0.705,19.98578747,-9.45,3.962,0.312,-16.9,2478.438342,33.64137117,11.64853883,10.53898025,8.702167778,2769.487,68.915557
2.293,0.624,23.61507554,-12.84,3.954,0.337,-13.47,2422.473925,41.10444751,12.98420303,11.04179667,8.337156026,2742.008,63.227136
1.893,0.651,21.73330434,-1.99,3.613,0.412,-14,2114.861508,36.82591721,12.75011535,13.01784936,8.633111885,3316.059,75.175932
2.088,0.67,21.58278953,-14.87,3.23,0.406,-16.23,2593.138248,35.82066046,11.39689018,10.94896592,8.791388674,2674.754,80.301712
2.152,0.755,14.58080172,-5.75,4.047,0.365,-17.46,2256.532634,35.3865932,10.52690534,12.33979108,9.435298741,2559.258,83.232028
2.202,0.657,22.04166274,-11.26,4.026,0.297,-15.43,2523.456812,35.64450899,10.94015584,12.83957071,6.772791737,2663.886,67.156222
2.373,0.685,22.80116954,-12.27,3.381,0.315,-12.49,2399.962268,40.7860371,11.10128807,14.77347932,8.168737229,3152.719,66.257449
1.844,0.675,20.02123162,-8.11,3.636,0.387,-13.11,2469.365765,39.70424582,14.38695443,13.03335721,6.638818982,3130.873,82.928128
2.218,0.649,15.93856338,-8.25,3.722,0.297,-14.81,2526.876904,42.75623294,13.42909601,13.65759102,9.50959623,2541.989,79.841848
1.928,0.618,15.86025171,-2.87,3.546,0.393,-12.05,2368.876558,36.87034036,14.0610863,12.01461739,8.353743493,3251.145,88.614653
1.974,0.724,16.34357279,-6.64,4.052,0.367,-17.18,2024.06939,37.50684444,13.38786225,10.7821196,7.373427747,3259.213,94.610008
2.006,0.738,17.72585131,-1.25,3.927,0.328,-14.64,2227.183752,40.30546983,14.44376105,12.40307905,7.420081808,3182.369,79.197739
2.245,0.723,18.35556207,-5.1,3.75,0.364,-13.51,2544.851438,40.47975496,14.52269027,13.38574291,7.758161567,2867.803,68.382594
2.228,0.533,17.2075892,-14.38,3.564,0.369,-15.9,2478.25721,39.93084224,14.37414823,10.28323777,8.911251787,2431.588,86.160986
2,0.575,20.4198885,-1.16,3.907,0.39,-13.81,2398.555167,38.83036026,11.27256157,10.92485353,8.747994683,3597.351,73.243732
2.122,0.508,14.00107311,-6.83,3.241,0.383,-17.64,2510.217783,33.93089126,10.66863981,10.2161787,7.269488517,2550.486,90.277588
2.113,0.711,21.82630178,-7.84,3.508,0.421,-14.46,2575.029373,38.74531168,10.52975551,11.59154568,8.447400797,3046.861,71.221985
1.97,0.675,13.7923205,-4.05,3.501,0.329,-12.95,2481.275899,40.01741055,11.63832411,14.54714589,9.141805697,3015.277,88.077886
2.117,0.617,19.3334136,-8.48,3.828,0.391,-12.85,2149.434577,43.01281895,10.21295676,14.4768138,6.528624087,3015.184,77.816809
2.136,0.713,20.05976749,-3.17,3.214,0.329,-14.33,2609.9914,38.30488626,13.95466685,13.06965485,9.395730193,3860.736,75.576917
2.363,0.571,14.22532503,-7.09,4.144,0.32,-15.94,1983.898334,39.4515664,10.92161151,14.74425181,6.550196233,2690.449,80.966418
2.002,0.533,16.5525908,-5.98,3.884,0.379,-13.42,2183.799689,35.66351052,10.63967673,10.98024268,7.149527574,2678.867,83.750378
2.055,0.678,21.60997194,-3.8,4.041,0.362,-17.14,2360.831948,37.72826683,10.91497375,10.59555741,8.125546878,2805.317,65.446357
2.016,0.544,21.05435699,-12.05,3.235,0.372,-16.14,2536.198889,35.03606805,10.5211236,14.46529734,7.911169447,2476.381,77.061388
1.917,0.706,17.56745712,-0.64,3.738,0.344,-14.07,2392.947559,37.6524157,11.75912815,12.53086184,8.517822942,3270.626,81.900348
2.22,0.728,18.56565314,-8.49,3.424,0.408,-17.94,2337.45383,38.70398524,13.26229613,14.17034529,7.315261516,3313.215,80.532039
2.076,0.53,23.53781392,-6.91,3.991,0.376,-17.31,2259.460268,43.04907713,11.29524907,13.63475018,9.436704063,3559.525,71.187206
2.091,0.742,18.84979776,-7.59,3.88,0.381,-13.79,2205.078326,40.38644641,12.20287626,11.40247489,7.55190219,3166.767,81.021615
1.875,0.574,23.4451147,-10.95,4.055,0.388,-16.11,1979.792054,37.32073901,11.40222221,10.04613023,6.569059685,3645.448,86.981816
2.287,0.688,19.97309648,-9.61,3.946,0.314,-16.06,2360.332829,34.02347877,12.80139866,14.11986758,7.767075052,2628.012,66.859519
2.018,0.532,19.35878268,-9.94,3.947,0.407,-15.34,1964.964837,39.69210878,12.74720568,14.05727033,9.173200872,3082.834,84.324081
2.267,0.578,19.37109999,-3.84,4.004,0.395,-13.9,2333.842234,33.39243955,12.94202239,12.80140164,6.554765279,2748.92,64.375967
2.232,0.754,17.09385088,-12.09,3.59,0.398,-13.54,2238.834324,34.33836276,9.979583722,13.12492578,7.275094051,2462.203,83.304885
2.08,0.696,22.63633884,-7.58,3.846,0.361,-12.33,2623.105177,35.17096505,13.40929066,11.74591745,7.491412658,3013.856,68.565437
2.333,0.659,21.18458446,-7.95,3.425,0.353,-17.05,2456.296759,35.75396988,13.15791272,12.50801461,8.795027414,3300.978,66.532058
2.201,0.634,20.15961023,-4.47,3.645,0.376,-17.74,2207.846423,36.66187813,12.33040833,13.07996771,7.111408737,3302.011,68.302241
2.179,0.581,16.38795256,-7.52,3.89,0.342,-13.78,2159.603361,39.50925911,10.85128437,11.06876122,7.102657423,2759.745,81.002576
2.348,0.625,15.97218943,-10.48,3.987,0.348,-14.05,2351.612465,38.96422865,14.43414624,11.09358701,7.283638305,2365.097,77.920344
1.869,0.516,19.16979808,-13.57,3.97,0.347,-13.98,2123.050657,39.64251167,10.4754115,10.04128217,8.617358135,2691.645,80.104254
2.182,0.509,17.17530261,-0.74,3.599,0.422,-17.73,2564.175795,34.59494134,10.74700773,13.0873506,9.404925756,2651.32,64.778377
1.849,0.631,15.45479012,-6.57,3.794,0.382,-16.01,2432.960851,38.11494663,11.87321967,10.22608101,7.336480637,2604.681,87.399073
2.005,0.609,23.30159452,-2.77,4.069,0.38,-15.95,2339.901392,38.82983694,13.08930686,12.84347453,7.81069211,2939.594,66.124101
2.272,0.756,16.93725579,-9.92,3.794,0.315,-14.71,2246.263563,43.15091614,14.1949377,12.36481422,7.630172917,2898.355,82.851677
2.165,0.515,20.26954814,-9.51,3.799,0.374,-17.09,2251.549472,42.14158034,13.80525332,10.03403841,8.328790809,2870.384,74.254057
2.077,0.532,17.78786236,-1.21,3.778,0.398,-14.77,2261.962223,35.89276418,12.0115918,12.27490886,9.080677623,3046.035,71.621357
2.093,0.723,15.98933808,-10.75,4.105,0.318,-15.54,2105.003558,42.38411208,12.24414569,10.13798578,8.916956542,2818.541,90.686316
2.373,0.597,18.45506612,-8.3,4.057,0.415,-16.27,2156.267222,38.10461814,11.41072757,10.21480252,9.334352502,2727.735,67.97865
2.263,0.737,19.75999774,-6.48,3.619,0.296,-12.55,2573.101946,40.85392222,12.52227437,11.06088798,8.131979018,2903.021,66.719875
1.883,0.633,20.31926234,-3.13,4.009,0.378,-14.6,2289.274962,32.99652047,12.30126692,11.98746843,8.368702052,3017.074,76.711926
2.154,0.659,22.48749307,-9.1,3.833,0.309,-12.02,2514.288527,34.44136783,13.9063906,13.07801604,9.468431214,3056.353,68.958313
1.974,0.706,14.96278969,-1.29,3.6,0.359,-15.72,2542.31278,36.59785163,10.08098688,14.06146297,6.647180316,2671.223,81.142413
1.954,0.732,17.57868612,-9.6,3.895,0.41,-17.7,2242.12094,37.28039319,14.23374097,11.77907173,6.721246527,2597.414,88.553241
2.111,0.554,19.78954735,-6.01,3.774,0.418,-13.83,2054.984903,34.52869896,11.9999097,12.15641262,6.770167986,2978.254,71.979115
2.023,0.65,21.83980944,-4.11,4.152,0.409,-14.19,2338.033262,34.34852896,13.07273725,10.36221639,7.485936188,3052.86,68.81305
2.026,0.62,13.71159504,-4.62,3.621,0.381,-12.54,2405.899909,41.16872139,11.31915535,14.8543322,7.640928918,2526.496,86.362487
2.369,0.545,18.6963237,-2.45,3.738,0.361,-16.83,2403.16197,36.33843183,14.333499,11.46481473,6.80339756,2711.87,62.425359
2.126,0.586,14.99078739,-7.1,4.121,0.408,-12.87,2550.218459,42.03983692,11.76529767,14.72176768,7.895495854,2983.141,86.759189
1.849,0.577,17.36162248,-5.66,3.76,0.372,-16.51,2381.436587,34.95471904,14.2780952,10.19894385,7.212430665,2755.263,87.579217
2.371,0.568,18.10089262,-0.85,3.802,0.428,-13.78,2383.84155,34.17495654,14.08109751,11.50879892,8.087761707,2880.972,61.029963
1.977,0.678,16.71603455,-6.02,3.584,0.33,-16.08,2579.926819,41.92192646,13.08235538,12.99197083,8.333699987,2724.882,83.165326
1.957,0.527,17.27752696,-2.61,3.135,0.405,-14.11,2428.937737,34.82480704,14.11183718,12.37894469,9.264885662,3530.76,90.470192
1.833,0.544,16.42326236,-7.05,3.567,0.343,-15.15,2623.831383,34.97125608,11.02099361,10.89236519,9.557239112,2719.893,86.502909
2.102,0.68,18.57090011,-13.25,3.553,0.429,-12.02,2162.205218,36.73640468,10.04306028,10.7271991,7.271782416,2721.709,88.060782
2.191,0.563,19.05471018,-10.6,4.012,0.354,-17.49,2589.728207,35.25969117,13.46045156,10.75676489,7.879527507,2764.664,77.771055
2.041,0.592,20.43870426,-7.58,3.347,0.305,-12.86,2569.822419,38.75908375,11.33086707,14.70362658,6.675262966,2909.445,74.657581
2.384,0.578,21.46665775,-3.28,3.603,0.409,-12.26,2582.406057,42.18625279,9.992905225,13.52086619,7.979611758,3049.291,60.640682
2.03,0.645,18.16987796,-9.5,4.106,0.358,-15.43,2208.776633,40.62528532,11.95296706,13.17961924,8.928547784,2588.225,81.353605
2.083,0.673,16.30215304,-10.74,3.801,0.338,-13.91,2230.398868,33.08592977,11.63466792,10.31575948,6.425583081,2471.411,90.931331
2.261,0.665,17.82868628,-3.15,4.118,0.3,-16.1,2393.45188,41.24526558,14.51364896,13.4714687,8.214579371,2847.892,65.739692
2.304,0.669,19.75638231,-4.75,3.295,0.387,-12.94,2562.435146,38.3713847,13.25528283,12.26770112,9.440215742,3304.524,67.328857
1.97,0.511,20.2747135,-9.37,4.036,0.411,-15.07,2513.421106,34.07958949,13.06824004,10.57821982,9.072593167,2881.617,79.972788
1.916,0.562,16.08692423,-0.02,4.101,0.419,-17.34,2230.878212,36.61924184,13.91543685,11.70712347,7.616075698,3015.549,81.254582
2.31,0.66,21.51101407,-11.53,3.165,0.349,-16.59,2526.519066,39.90851644,12.44277008,12.06174799,8.165633579,3207.72,71.679232
1.842,0.573,17.63653537,-4.96,3.513,0.39,-16.27,2332.085718,39.17353542,11.05095981,13.91645553,8.352621401,3137.257,81.243313
2.327,0.658,18.93271173,-6.8,4.143,0.311,-13.15,2390.145055,38.02361575,14.42666651,14.43359581,7.738025813,2706.998,65.163169
2.345,0.694,21.79218237,-9.93,3.249,0.298,-12.06,2590.771641,40.24759987,12.85000823,10.68567564,8.749853406,3692.489,71.8224
1.818,0.526,21.05561744,-14.11,3.381,0.337,-14.92,2630.256682,40.3226814,11.2973854,13.20955227,9.574400407,2624.484,76.342009
2.011,0.741,16.75621907,-4.68,4.137,0.401,-17.63,2463.612223,40.63511768,11.83329607,11.06408055,8.978380565,3307.967,87.165559
2.126,0.546,22.00653358,-11.14,3.721,0.426,-13.29,2077.98801,39.08575902,14.24674447,10.06001307,7.568300461,3196.382,76.121012
2.154,0.684,18.85531456,-5,4.038,0.337,-12.71,2447.099851,32.9895157,12.23370235,12.17627199,7.108541037,2781.562,69.13793
2.25,0.505,19.27016641,-6.35,3.675,0.351,-17.69,2100.699324,36.7316431,11.64959965,13.29401782,6.717680048,2884.502,68.325767
2.22,0.706,18.54340388,-9.19,3.878,0.406,-14.29,2432.213671,42.89559074,13.70396168,11.65310992,8.448643752,2692.654,74.791742
2.277,0.672,18.00644117,-0.79,3.672,0.388,-14.54,2334.95837,37.34360133,10.11594479,12.03748472,6.90165624,2938.883,64.386551
2.337,0.599,19.45839354,-4.21,3.658,0.298,-12.33,2465.322728,37.6584338,11.74951521,11.80484527,6.836657276,3160.12,65.143879
2.317,0.578,20.75403386,-9.76,3.435,0.356,-14.1,2371.030706,41.49507092,10.38026492,12.64700413,7.421185839,3103.289,69.150136
2.263,0.636,18.88598248,-8.03,4.154,0.426,-16.14,2391.150511,35.67816078,11.85657616,11.39424506,8.934232182,2941.346,72.314245
2.194,0.652,20.95866809,-10.31,4.051,0.351,-14.7,2451.802031,37.83652769,10.67099175,14.29755138,8.603977363,2726.955,69.952118
2.083,0.705,17.15888551,-8.24,4.084,0.403,-15.37,2304.842187,39.99183043,13.8396278,12.24866224,7.601420185,2595.04,81.704527
2.303,0.65,20.03086719,-4.88,4.035,0.313,-16.15,2078.370528,42.18284394,13.71626603,11.66046279,6.703269119,3442.878,67.740478
2.106,0.681,17.60072062,-10.33,3.834,0.307,-12.09,2629.997592,39.48263657,14.29393231,11.97291031,7.670938913,2542.508,83.466624
2.09,0.588,22.13666235,-11.5,3.928,0.331,-13.28,2329.45653,38.23578534,10.34756804,10.31915411,7.727523349,2588.698,71.19162
2.197,0.693,20.73513197,-3.04,4.079,0.355,-17.52,2505.489029,39.55276645,11.67391919,13.3425156,8.153617546,3317.199,65.877527
2.011,0.518,17.77759857,-6.88,4.122,0.345,-12.68,2186.334454,35.23258492,13.45451298,13.48399572,6.515528136,2408.813,76.542552
1.816,0.505,21.21963606,-8,3.217,0.381,-17.85,2372.669585,37.54786567,10.81244495,12.35337862,8.181560944,3263.254,83.576724
2.009,0.537,22.6557803,-14.12,3.299,0.429,-15.43,2132.297448,33.56729273,12.14518719,12.9095875,8.484834197,2641.631,78.460367
2.295,0.744,22.54353834,-12.92,3.699,0.41,-16.33,2305.860401,42.15071296,13.75307332,12.76817028,8.386631961,2930.329,68.369632
2.006,0.722,19.63743208,-8.02,3.855,0.383,-13.23,2399.059446,36.52440754,12.00737356,11.29615875,6.598775702,2764.653,78.078967
2.345,0.569,22.87949494,-11.45,4.056,0.385,-13.2,2170.693806,36.35053913,11.60024201,14.70215646,8.02396763,2676.818,61.121558
2.305,0.531,21.34558652,-14.38,4.163,0.423,-13.71,2260.474393,35.46406826,11.68737032,12.87816981,6.88824749,2401.63,67.7223
2.112,0.547,19.00707803,-10.97,4.195,0.425,-14.35,2382.851045,34.51598594,11.10671826,12.48023131,9.548760885,2669.368,77.994077
1.927,0.576,20.18566894,-7.99,3.929,0.369,-16.7,2142.575684,39.95002807,10.81300515,10.25371135,6.629976394,3079.535,82.620048
1.878,0.623,21.49831347,-11.24,3.963,0.402,-15.12,2373.07523,37.1980256,12.27989839,14.27068191,8.039279302,2884.349,83.173295
2.042,0.585,17.32849782,-4.44,3.648,0.304,-14.23,2317.300575,38.71766655,12.14355955,14.31986808,9.359403441,3152.187,79.38105
2.255,0.548,16.60761661,-6.65,3.254,0.326,-12.43,2309.365353,37.07004184,10.5197036,14.56411724,9.456367551,2748.083,75.594574
2.012,0.691,18.94232433,-11.43,3.215,0.351,-12.67,2633.398384,41.12506423,12.44421018,14.38358742,7.429358519,2661.907,85.65278
2.01,0.546,19.13743572,-2.12,3.49,0.333,-15.15,2564.767537,37.22505255,12.54343701,14.50441695,6.767258774,3007.951,71.598239
2.163,0.595,16.91690902,-7.56,3.967,0.349,-14.08,1970.118924,39.36627897,10.27660506,13.85820691,6.408891106,2768.527,79.542982
2.117,0.719,15.59228191,-4.23,3.784,0.325,-13.52,2204.20616,36.31062524,12.93938583,14.24816913,9.11535371,3154.228,83.257017
2.387,0.61,17.32071176,-0.72,3.575,0.361,-17.8,2620.872773,36.68551666,9.959511115,12.56794456,8.075091381,2677.93,59.399378
1.956,0.648,23.1105958,-13.55,4.089,0.405,-13.94,2319.241544,36.08619183,12.10962304,11.08927859,8.509394953,2767.537,78.676087
2.39,0.663,15.32232773,-5.34,3.919,0.328,-16.43,2617.672138,41.30319067,11.96641873,14.35940918,7.618169667,2727.204,72.221574
1.873,0.578,16.87067252,-5.81,3.725,0.366,-15.52,2470.731458,33.48100559,12.08028335,14.57033274,7.251361812,2514.253,85.057171
2.206,0.509,17.06282845,-2.76,3.42,0.303,-14.68,2615.573738,37.25742,13.9388695,14.3857935,9.217684413,2805.479,69.803808
1.971,0.647,22.63225301,-12.96,3.885,0.397,-14.94,2176.557126,37.48617303,11.49506225,10.90939793,7.939608744,3234.956,83.989819
2.333,0.574,22.08432971,-7.37,3.265,0.359,-14.11,2292.467349,33.87309453,10.48207826,12.40079303,6.919559525,3176.827,65.476507
2.09,0.636,20.5157151,-12.69,3.662,0.362,-12.64,2622.142324,35.34268701,11.56927564,10.3269109,8.071625363,2486.387,77.0164
2.187,0.644,22.28463442,-10.49,3.454,0.385,-14.22,2539.608973,35.49253085,10.88745465,10.27096031,7.501402168,2847.351,68.055684
2.028,0.598,15.84370071,-7.34,4.003,0.389,-17.94,2071.86258,35.91818189,13.45624059,12.08370425,8.778689686,2867.206,92.501809
1.976,0.686,18.31891719,-7.71,3.941,0.332,-15.8,2003.833301,34.02054682,14.05541138,13.80620749,6.945589763,3108.319,87.482758
1.818,0.554,20.99339053,-9.97,3.73,0.415,-15.24,2430.632099,40.40606653,11.99739617,12.74685772,8.620568999,2957.886,79.689982
2.208,0.513,19.86684988,-9.32,3.518,0.305,-15.46,2583.940031,42.46445266,10.79360053,10.43896905,9.508393068,2728.566,71.64469
2.005,0.591,18.03957887,-7.42,3.523,0.434,-14.36,2161.637729,39.86260044,10.24659023,14.47132694,7.469591556,2811.621,82.574823
